Date,DT,Energy,Peak_Demand,Peak_Hour,Min_Demand,RT_LMP,Avg_DA_LMP,Avg_RT_LMP,Max_5_Minute_LMP,Neg_Intervals
2023-12-10,7,40,2040,18,1378,29.42,28.492500000000003,24.040000000000003,79.74,3
2023-12-11,1,44,2284,18,1334,33.03,31.527083333333337,30.015416666666667,126.03,0
2023-12-12,2,45,2289,18,1580,24.990000000000002,29.232916666666668,18.325833333333332,41.99,7
2023-12-13,3,46,2321,18,1594,26.04,34.1225,25.340833333333336,106.26,5
2023-12-14,4,48,2370,18,1676,27.43,33.38916666666666,30.17166666666667,149.51,0
2023-12-15,5,45,2138,18,1661,19.39,27.385833333333327,20.782083333333333,85.85000000000001,2
2023-12-16,6,41,2013,18,1488,44.08,26.210000000000004,22.619583333333328,84.02,0
2023-12-17,7,42,2115,18,1459,36.45,25.450833333333332,18.142500000000002,84.02,0
2023-12-18,1,43,2092,18,1367,21.93,27.93375,26.465,76.51,1
2023-12-19,2,45,2286,18,1442,47.65,29.891250000000003,28.58125,97.51,0
2023-12-20,3,46,2286,18,1622,101.7,32.740833333333335,42.0425,224.39000000000001,0
2023-12-21,4,47,2357,18,1612,41.47,44.90625,31.113333333333333,94.2,4
2023-12-22,5,48,2323,18,1756,39.86,48.223333333333336,37.893750000000004,80.77,0
2023-12-23,6,45,2160,18,1692,22.77,37.02583333333333,43.34291666666666,160.79,0
2023-12-24,7,42,1991,17,1478,21.8,27.12249999999999,27.8425,115.46000000000001,0
2023-12-25,1,39,1826,18,1391,18.17,26.295416666666668,18.3225,23.830000000000002,0
2023-12-26,2,42,2093,18,1380,22.740000000000002,26.319583333333338,17.89666666666667,25.62,2
2023-12-27,3,43,2096,18,1407,22.72,26.078750000000003,26.701249999999998,92.01,0
2023-12-28,4,43,2115,18,1389,21.91,25.67,27.95,65.31,0
2023-12-29,5,42,2043,18,1409,27.25,28.561666666666667,24.226250000000004,75.34,0
2023-12-30,6,40,2014,18,1375,49.28,29.996250000000003,32.305416666666666,66.28,0
2023-12-31,7,41,2081,18,1439,41.1,27.972916666666674,38.324999999999996,80.56,0
