Date,DT,Energy,Peak_Demand,Peak_Hour,Min_Demand,RT_LMP,Avg_DA_LMP,Avg_RT_LMP,Max_5_Minute_LMP,Neg_Intervals
2023-11-20,1,37,1960,18,1192,31.44,37.96833333333333,27.010833333333334,44.46,5
2023-11-21,2,39,1946,18,1351,55.15,43.08833333333334,45.607916666666675,174.15,0
2023-11-22,3,38,1852,18,1259,30.73,34.88583333333333,32.12916666666667,90.82000000000001,0
2023-11-23,4,33,1493,18,1172,26.240000000000002,39.333333333333336,25.93291666666667,34.910000000000004,0
2023-11-24,5,34,1758,18,1150,39.72,38.81000000000001,27.082916666666666,56.02,16
2023-11-25,6,37,1901,18,1309,210.61,58.179166666666674,66.78500000000001,398.51,0
2023-11-26,7,37,1895,18,1314,75.43,44.997083333333336,39.68250000000001,121.05,0
2023-11-27,1,35,1884,18,1154,59.22,46.54625000000001,35.840833333333336,120.03,0
2023-11-28,2,39,2028,18,1231,83.7,70.755,51.651250000000005,112.43,0
2023-11-29,3,40,2047,18,1384,280.89,97.64458333333333,99.20125,371.48,4
2023-11-30,4,39,1941,18,1378,39.36,60.32875000000001,68.13541666666667,634.5500000000001,0
2023-12-01,5,36,1800,18,1232,36.43,35.93625,34.91708333333334,92.18,0
2023-12-02,6,34,1734,18,1124,29.53,35.7475,38.72041666666667,98.85000000000001,0
2023-12-03,7,36,1866,18,1145,278.75,35.225,66.73416666666667,462.59000000000003,0
2023-12-04,1,36,1899,18,1146,51.410000000000004,45.58041666666667,35.656666666666666,93.04,0
2023-12-05,2,39,2005,18,1199,118.72,58.25541666666667,65.48,178.07,0
2023-12-06,3,41,2088,18,1316,92.05,104.72124999999998,96.09416666666665,168.52,0
2023-12-07,4,43,2140,18,1440,92.03,101.18499999999999,118.19125000000001,249.97,0
2023-12-08,5,41,1992,18,1470,48.43,59.72666666666668,60.49041666666667,282.36,0
2023-12-09,6,36,1803,18,1327,20.27,33.74333333333334,25.184166666666673,67.98,0
2023-12-10,7,34,1804,18,1162,29.76,28.63416666666667,24.182916666666667,80.21000000000001,3
2023-12-11,1,37,1994,18,1090,33.46,31.72125,30.220000000000002,126.47,0
2023-12-12,2,39,2033,18,1314,25.46,29.547916666666666,18.512500000000003,42.53,7
2023-12-13,3,39,2013,19,1320,34.03,34.675,25.5825,107.34,5
2023-12-14,4,41,2085,19,1382,25.810000000000002,33.577083333333334,30.365,150.92000000000002,0
2023-12-15,5,38,1889,18,1380,19.62,27.630416666666665,20.94458333333333,86.57000000000001,2
2023-12-16,6,36,1818,18,1263,44.4,26.33083333333334,22.702083333333338,84.47,0
2023-12-17,7,36,1856,18,1229,36.800000000000004,25.61083333333333,18.261666666666663,84.66,0
2023-12-18,1,34,1672,18,1118,22.14,28.024166666666673,26.56958333333333,77.16,1
2023-12-19,2,36,1912,19,1100,38.2,30.058333333333337,28.72208333333333,98.49000000000001,0
2023-12-20,3,40,2037,18,1317,102.62,32.959583333333335,42.29125000000001,226.12,0
2023-12-21,4,41,2097,19,1356,40.85,46.46708333333334,31.450833333333335,95.23,4
2023-12-22,5,42,2079,18,1471,40.69,49.02208333333332,38.3975,81.93,0
2023-12-23,6,40,1967,18,1485,23.07,37.41625000000001,43.7725,162.79,0
2023-12-24,7,37,1803,17,1271,22.04,27.400416666666672,28.134999999999994,116.61,0
2023-12-25,1,33,1625,18,1185,18.34,26.56291666666667,18.463749999999997,24.14,0
2023-12-26,2,37,1911,18,1191,23.0,26.57791666666667,18.073333333333334,25.77,2
2023-12-27,3,37,1872,18,1209,23.02,26.26833333333333,26.955000000000002,92.62,0
2023-12-28,4,37,1906,18,1159,22.150000000000002,25.80125,28.14291666666666,65.75,0
2023-12-29,5,37,1860,18,1201,27.61,28.715416666666666,24.40166666666667,75.79,0
2023-12-30,6,36,1827,18,1166,49.730000000000004,30.24541666666667,32.5675,66.92,0
2023-12-31,7,37,1907,18,1236,41.42,28.27208333333333,38.669999999999995,81.35000000000001,0
